ID,Toidukood,ToidunimiEST,ToidunimiENG,ToidunimiLAT,Sunonuumid,Toidugrupp,Allikas,EnergiashkiudainedkJ,Energiashkiudainedkcal,Susivesikudimenduvadg,Rasvadg,Valgudg,Alkoholg,Vesig,Tuhkg,Susivesikudkokkug,Kiudainedg,Tarklisg,Sahharoosg,Laktoosg,Maltoosg,Glukoosg,Fruktoosg,Galaktoosg,Rasvhappedkokkug,Kullastunudrasvhappedg,Monokullastumatarasvhappedg,Polukullastumatarasvhappedg,Transrasvhappedg,PalmitiinhapeC16g,SteariinhapeC18g,LinoolhapeC182g,LinoleenhapeC183g,Kolesteroolmg,Naatriummg,Kaaliummg,Kaltsiummg,Magneesiummg,Fosformg,Raudmg,Tsinkmg,Vaskmg,Mangaanmg,Joodug,Seleenug,Kroomug,Nikkelug,VitamiinARE,Retinoolug,BeetakaroteeniekvivalentBCE,VitamiinDug,VitamiinD3ug,VitamiinEaTE,VitamiinKug,VitamiinB1mg,VitamiinB2mg,NiatsiiniekvivalentkokkuNE,Niatsiinmg,Niatsiiniekvivtruptofaanistmg,Pantoteenhapemg,VitamiinB6mg,Biotiinug,Folaadidug,VitamiinB12ug,VitamiinCmg,Soolaekvivalentmg
38,8410,Hurmaa,Persimmon / Kaki fruit / Sharon fruit / Date-plum,Diospyros kaki,Diospuur / Kakiploom / Kaki,"Troopilised, eksootilised puuviljad - banaan, ananass, viinamarjad, granaatoun, litsi jt., Tropical, exotic fruits - banana, pineapple, grapes, pomegranate, lychee, etc., Тропические, экзотические фрукты - банан, ананас, виноград, гранат, личи и т.д., ",Toidu koostise andmebaas,342.6000061,81.88140106,18.60000038,0,0.800000012,0,79.90000153,0.699999988,20.20000076,1.600000024,0,0,0,0,9.300000191,9.300000191,0,0,0,0,0,0,0,0,0,0,0,5,210,10,11,19,0.100000001,0.100000001,0.100000001,0.300000012,0.800000012,0.600000024,,22,78.84999847,0,950,0,0,0.730000019,2.599999905,0.029999999,0.050000001,0.5,0.300000012,0.200000003,,0.100000001,,7,0,19,12.5
39,86153,"Dipikaste, R 18,5%, Tere  -  kuuslaugu-juustu","Dip, 18.5% fat, Tere – garlic-cheese",,,"Hapukoor, viili, piimapohised dipikastmed, Sour cream, Finnish clabbered milk, dairy-based dipping sauces, Сметана, простокваша, дип-соусы на основе молока , ",Toidu koostise andmebaas,866,207,,18.5,2.799999952,0,71.19999695,1.450000048,7.199999809,0.140000001,1.25,3.819999933,1.710000038,0,0.02,0.02,,,12.39999962,4.480000019,0.519999981,,5.21999979,1.730000019,0.389999986,0.090000004,57.09999847,426,103,77.40000153,10,70.69999695,0.079999998,0.25999999,0.180000007,0.029999999,30,1.100000024,1.5,3.200000048,146.423996,140,77.40000153,0.119999997,,0.310000002,,0.029999999,0.150000006,0.439999998,0.079999998,,0.170000002,0.029999999,0.469999999,2.099999905,0.25999999,0.649999976,1065
40,86152,"Dipikaste, R 19,5%, Tere -  tzatziki, maitseaineseguga","Dip, F 19.5%, Tere – tzadzik, mixture of spices",,tzadziki / tatziki ,"Hapukoor, viili, piimapohised dipikastmed, Sour cream, Finnish clabbered milk, dairy-based dipping sauces, Сметана, простокваша, дип-соусы на основе молока , ",Toidu koostise andmebaas,862,206,,19.5,2.400000095,0,72.69999695,1.429999948,5.300000191,0.090000004,0.319999993,2.809999943,1.779999971,0,0.01,0.01,,,13.10000038,4.730000019,0.550000012,,5.5,1.820000052,0.400000006,0.100000001,60.29999924,425,103,76.09999847,9.949999809,69,0.059999999,0.239999995,0.180000007,0.02,30,1,1.5,3.099999905,154.7890015,148,81.80000305,0.129999995,,0.330000013,,0.029999999,0.150000006,0.409999996,0.07,,0.180000007,0.029999999,0.49000001,2,0.25999999,0.560000002,1062.5
41,86203,"Dipikaste, R 9%, Mumuu, Polva Piim  -  kreeka, tomati","Dip, F 9%, Mumuu, Polva Piim – greek, tomato",,,"Hapukoor, viili, piimapohised dipikastmed, Sour cream, Finnish clabbered milk, dairy-based dipping sauces, Сметана, простокваша, дип-соусы на основе молока , ",Toidu koostise andmebaas,431,103,,9,2.700000048,0,83.69999695,1.330000043,2.900000095,0.140000001,0.949999988,0.02,1.769999981,0,0.02,0.02,,,6.090000153,2.200000048,0.25999999,,2.559999943,0.839999974,0.189999998,0.050000001,23.70000076,410,70.90000153,52.09999847,5.320000172,47.90000153,0.090000004,0.189999998,0.014,0.02,28,0.910000026,1.299999952,0.99000001,78.51370239,75.69999695,33.90000153,0.100000001,,0.129999995,,0.02,0.079999998,0.409999996,0.07,,0.129999995,0.029999999,0.689999998,5.099999905,0.159999996,0.74000001,1025
42,9750,Dzinn,Gin,-,-,"Piiritusjoogid - viin, viski, dzinn, likoor, konjak, Spirit drinks - vodka, whiskey, gin, liqueur, cognac, Спиртные напитки (водка, виски, джин, ликер, коньяк) , ",Toidu koostise andmebaas,928,221.7920074,0,0,0,32,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,9035,"Dzinn, long drink","Gin, long drink",,,"Lahjad alkohoolsed joogid - siider, long drink, valmiskokteilid, Low-alcohol beverages - cider, long drink, ready-made cocktails, Лёгкие спиртные напитки: Сидр, лонгдринк, готовые коктейли , ",Toidu koostise andmebaas,222.3000031,53.12969971,5.400000095,0,0,4.5,92,,5.400000095,0,,5.400000095,,,,,,,0,0,0,,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,,0,,0,0,0,0,,0,0,0,0,0,0,0
44,8642,"Energiajook, suhkruga","Energy drink, with sugar",,,"Energiajoogid, Energy drinks, Энергетические напитки , ",Toidu koostise andmebaas,190,45,10.89999962,0.079999998,0.25,0,88.40000153,0.280000001,10.89999962,0,,,,,,,,,0,0,0,,0,0,0,0,0,84,3,13,3,0,0.02,0,0,0,,,,,0,0,0,0,,0,,0.025,0.569999993,0,8.5,,1.399999976,0.082999997,0,0,1.799999952,0,210
45,8641,"Energiajook, suhkruta","Energy drink, without sugar",,,"Energiajoogid, Energy drinks, Энергетические напитки , ",Toidu koostise andmebaas,19.11000061,4.567289829,0.699999988,0.079999998,0.25,0,98.30000305,0.620000005,0.699999988,,,,,,,,,,,,,,,,,,,84,3,13,3,0,0.02,0,0,0,,,,,,,,,,,,0.025,0.569999993,0,8.5,,,0.082999997,,,1.799999952,,210
46,8498,"Faasan, nahaga, toores","Pheasant, meat and skin, raw",Phasianus colchicus,-,"Muu linnuliha (kalkun, part, vutt, faasan, hani), Other poultry (turkey, duck, quail, pheasant, goose), Мясо других птиц (утка, перепел), ",Toidu koostise andmebaas,730,174.4700012,0,9.300000191,22.70000076,0,67.80000305,1.299999952,0,0,0,0,0,0,0,0,0,8.199999809,2.700000048,4.300000191,1.200000048,0,2.200000048,0.699999988,0.800000012,0.100000001,71,40,243,12,20,214,1.200000048,1,0.07,0,8,16,,,53,53,0,1.399999976,,0.100000001,0,0.07,0.140000001,11.39999962,6.400000095,5,0.930000007,0.660000026,,6,0.769999981,5.300000191,100
47,8497,"Faasan, nahata, toores","Pheasant, meat only/skinless, raw",Phasianus colchinus,-,"Muu linnuliha (kalkun, part, vutt, faasan, hani), Other poultry (turkey, duck, quail, pheasant, goose), Мясо других птиц (утка, перепел), ",Toidu koostise andmebaas,534.4000244,127.7220001,0,3.599999905,23.60000038,0,72.80000305,1.399999976,0,0,0,0,0,0,0,0,0,3,1.200000048,1.200000048,0.600000024,0,0.800000012,0.400000006,0.5,0.100000001,66,37,262,13,20,230,1.149999976,1,0.07,0,8,16,,,50,50,0,0.400000006,,0.059999999,0,0.079999998,0.150000006,12.30000019,6.800000191,5.5,0.959999979,0.74000001,,6,0.839999974,6,92.5
48,8678,"Filotaigen, kupsetamata",Filo / Fillo / Phyllo dough ,-,Filotainas,"Taignapulbrid ja taignad, Pastry mixtures and doughs, Мучные смеси для приготовления теста и различные виды теста , ",Toidu koostise andmebaas,1209.800049,289.1419983,57.90000153,1.899999976,8,0,28.70000076,1.100000024,60.29999924,2.400000095,55,0.129999995,0,2.450000048,0.239999995,0.159999996,,1.299999952,0.200000003,0.600000024,0.5,0,0.100000001,0,0.400000006,0.100000001,0,253,124,63,23,86,1.470000029,0.589999974,0.100000001,0.360000014,1,8.600000381,0.800000012,7.5,0,0,1,0,0,0.449999988,2,0.140000001,0.029999999,2.599999905,1.299999952,1.299999952,0.180000007,0.090000004,0.600000024,17,0,0,632.5
49,7240,"Meriforell, varske","Sea trout / Brown trout, fresh",Salmo trutta,Joeforell / Kala,"Kala (varske, kulmutatud, kuumtootlemata), Fish (fresh, frozen, uncooked), Рыба (свежая, замороженная, без термической обработки) , ",Toidu koostise andmebaas,481.2999878,115.0309982,0,2.900000095,22,0,73.69999695,1.299999952,0,0,0,0,0,0,0,0,0,2.5,0.600000024,1,0.899999976,0,0.400000006,0.100000001,0.100000001,0.100000001,39,26,517,5,28,248,0.330000013,0.289999992,0,0,47,25,20,0,4,4,0,13,13,0.289999992,0,0.050000001,0.100000001,12,7.900000095,4.099999905,2,0.589999974,4.5,10,2.5,0,65
50,M6,"Friikartulid, McDonald's","French fries, McDonald's",-,McDonalds,"Kartulitooted - kartulipureepulber, kartulikropsud, kartulivahvlid, friikartulid jm., Potato products - instant mashed potatoes, potato chips, potato wafers, French fries, Картофельные изделия - порошок для картофельного пюре, картофельные чипсы, картофельные вафли, картофель фри, ",Toidu koostise andmebaas,1263.400024,301.9530029,36.90000153,14.5,4.400000095,0,39.79999924,1.299999952,40,3.099999905,35.5,1.100000024,0,0,0.200000003,0.100000001,0,12.5,1.299999952,7,4.199999809,0.119999997,0.800000012,0.899999976,3.900000095,0.300000012,0,230,560,17.10000038,32,132,0.850000024,0.439999998,0.119999997,0.219999999,7.800000191,1.299999952,,,0,0,0,0,0,1,25,0.330000013,0.039999999,3.599999905,2.799999952,0.800000012,0.639999986,0.519999981,1.299999952,60,0,7.699999809,575
51,8302,"Frikadellid, segahakklihast, keedetud","Small meatballs, mixed minced meat, boiled",-,Hakklihapallid,"Kuumtoodeldud lihatooted, Heat-treated meat products, Мясные продукты горячей обработки, ",Toidu koostise andmebaas,754.710022,180.3760071,5.03000021,11.5,14.10000038,0,64,0.899999976,5.53000021,0.5,4.300000191,0.300000012,0,0,0.200000003,0.200000003,,,4.349999905,4.980000019,1.590000033,,2.589999914,1.5,1.379999995,0.140000001,48.59999847,169,197,11.5,13.19999981,101,1.960000038,3,0.064000003,0.079999998,8.699999809,18,2.5,2.099999905,9.900300026,7.900000095,24.10000038,0.439999998,,0.469999999,,0.150000006,0.109999999,5.900000095,3.5,,0.379999995,0.270000011,0.150000006,3.299999952,0.930000007,0.300000012,422.5
52,110,"Fruktoos, pulber","Fructose, powder",-,Puuviljasuhkur,"Glukoos, fruktoos, Glucose, fructose, Глюкоза, фруктоза , ",Toidu koostise andmebaas,1558.900024,372.5769958,91.69999695,0,0,0,8.300000191,0,91.69999695,0,0,0,0,0,0,91.69999695,0,0,0,0,0,0,0,0,0,0,0,0.100000001,0.300000012,0.100000001,0,0.100000001,0.07,0,0,0,5,0.5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25
53,8395,Granaatoun,Pomegranate,Punica granatum,-,"Troopilised, eksootilised puuviljad - banaan, ananass, viinamarjad, granaatoun, litsi jt., Tropical, exotic fruits - banana, pineapple, grapes, pomegranate, lychee, etc., Тропические, экзотические фрукты - банан, ананас, виноград, гранат, личи и т.д., ",Toidu koostise andmebaas,257.2999878,61.49470139,11.80000019,0.200000003,1.299999952,0,80,0.699999988,15.19999981,3.400000095,0,0.200000003,0,0,6.400000095,5.199999809,0,0.059999999,0,0,0,0,0,0,0,0,0,2,240,12,11,29,0.699999988,0.400000006,0.170000002,0.129999995,,0.5,,,2.739000082,0,33,0,0,0.600000024,16,0.050000001,0.039999999,0.5,0.300000012,0.200000003,0.569999993,0.100000001,,38,0,13,5
54,3370,Greip,Grapefruit,Citrus paradisi,Greipfruut / Kreebu,"Tsitrusviljad, Citrus fruits, Цитрусовые , ",Toidu koostise andmebaas,143.3000031,34.24869919,6.800000191,0.100000001,0.800000012,0,89,0.300000012,8.100000381,1.299999952,0,2.400000095,0,0,2.099999905,2.299999952,0,0.079999998,0,0,0,0,0,0,0,0,0,3,200,23,9,20,0.100000001,0,0,0,0.100000001,0.200000003,0.100000001,3.099999905,1.411000013,0,17,0,0,0.300000012,0,0.050000001,0.02,0.400000006,0.300000012,0.100000001,0.280000001,0.029999999,1,26,0,36,7.5
55,3200,"Greip, koorega","Grapefruit, with peel",Citrus paradisi,Greipfruut / Kreebu,"Tsitrusviljad, Citrus fruits, Цитрусовые , ",Toidu koostise andmebaas,97.59999847,23.32640076,4.599999905,0.100000001,0.5,0,60.5,0.200000003,5.5,0.899999976,0,1.600000024,0,0,1.399999976,1.600000024,0,0.07,0,0,0,0,0,0,0,0,0,2,140,16,6,14,0.100000001,0,0,0,0,0.109999999,0,1.5,0.912999988,0,11,0,0,0.200000003,0,0.029999999,0.01,0.300000012,0.200000003,0.100000001,0.189999998,0.02,0.699999988,18,0,24,5
56,8383,Guajaav,Guava,Psidium guajava,-,"Troopilised, eksootilised puuviljad - banaan, ananass, viinamarjad, granaatoun, litsi jt., Tropical, exotic fruits - banana, pineapple, grapes, pomegranate, lychee, etc., Тропические, экзотические фрукты - банан, ананас, виноград, гранат, личи и т.д., ",Toidu koostise andmebaas,146.6999969,35.06129837,5,0.5,0.800000012,0,84.69999695,0.5,8.699999809,3.700000048,0.100000001,0.5,0,0,2.099999905,2.299999952,0,0.400000006,0.200000003,0,0.200000003,0,0.100000001,0,0.200000003,0,0,5,230,13,12,25,0.400000006,0.200000003,0.100000001,0.100000001,,0.5,,,36.10499954,0,435,0,0,0.730000019,2.599999905,0.039999999,0.039999999,1.100000024,1,0.100000001,0.150000006,0.140000001,,49,0,230,12.5
57,6210,"Segahakkliha, sea-veise, toores, R 15%","Mixed minced meat, raw, 15% fat",,Seahakkliha / Veisehakkliha,"Segalihad, Mixed meats, Смешанное мясо, ",Toidu koostise andmebaas,861,205.779007,0,15,18,0,60,0.75999999,0,0,0,0,0,0,0,0,,,5.78000021,6.599999905,1.919999957,,3.450000048,2,1.679999948,0.170000002,66,75,220,8,14,120,2.099999905,3.900000095,0.057999998,0.01,2.5,23,3,1,10.48999977,8,30,0.600000024,,0.460000008,,0.25999999,0.189999998,9,5.5,,0.600000024,0.419999987,0,2.099999905,1.299999952,0,187.5
58,8529,"Seahakkliha, toores, R 17,4%","Pork minced meat, raw, 17,4% fat",,,"Sealiha, Pork, Свинина , ",Toidu koostise andmebaas,919.2000122,219.6889954,0,17.39999962,16.20000076,0,65,1,0,0,0,0,0,0,0,0,,,7.510000229,7.150000095,1.919999957,,4.460000038,2.619999886,1.49000001,0.079999998,66,60,330,5,21,200,0.769999981,2.400000095,0,,0,0,0,0,,,,0.699999988,,0.400000006,,0.870000005,0.25,7.300000191,4.5,,,0.379999995,,4,0.649999976,0,150
59,8494,"Seahakkliha, toores, R 20%","Pork minced meat, raw, 20% fat",,,"Sealiha, Pork, Свинина , ",Toidu koostise andmebaas,1012,241.8679962,0,20,16,0,63,1,0,0,0,0,0,0,0,0,,,0,0,0,,,,,,60,68,300,6,20,169,0.800000012,2.400000095,,,0,6,0,0,23,23,0,0.699999988,,0.400000006,,0.720000029,0.219999999,6.300000191,3.5,,,0.319999993,,7,0.600000024,0,170
60,8527,"Seahakkliha, toores, R 22,5%","Pork minced meat, raw, 22,5% fat",,,"Sealiha, Pork, Свинина , ",Toidu koostise andmebaas,1104.5,263.9760132,0,22.5,16,0,61,1,0,0,0,0,0,0,0,0,,,9.710000038,9.239999771,2.49000001,,5.769999981,3.390000105,1.929999948,0.109999999,72,69,240,6,12,165,0.75999999,2.400000095,0,,0,0,0,0,,,,0.699999988,,0.400000006,,0.74000001,0.280000001,6.5,3.700000048,,,0.50999999,,4,0.629999995,0,172.5
61,6980,"Veisehakkliha, toores, R 7%","Beef minced meat, raw, 7% fat",,,"Veise- ja vasikaliha, Beef and veal, Говядина и телятина, ",Toidu koostise andmebaas,599,143.1609955,0,7,20,0,69,0.75999999,0,0,0,0,0,0,0,0,,,3.190000057,2.869999886,0.610000014,,1.580000043,1.440000057,0.340000004,0.109999999,66,75,220,8,14,120,2.099999905,3.900000095,0.057999998,0.01,2.5,15,3,1,6.822000027,4,34,0.400000006,,0.340000004,,0.090000004,0.159999996,8.899999619,5.099999905,,0.600000024,0.270000011,0,9,2,0,187.5
62,8263,Halvaa,Halvah / Halva / Halavah,-,-,"Muud maiustused - sefiir, besee, halvaa, pastilaa, marmelaad, martsipan, jm., Other sweets - zephyr, meringue, halvah, pastille, marmalade, marzipan, etc., Прочие сладости (зефир, безе, халва, пастила, мармелад, марципан) , ",Toidu koostise andmebaas,2130.899902,509.2850037,34.79999924,31.89999962,19,0,3.700000048,1.799999952,39.29999924,4.5,0.300000012,32.20000076,0,0,1.100000024,1.100000024,,30.70999908,6.110000134,12.10000038,12.5,0,3.130000114,2.730000019,12.39999962,0.090000004,0,190,190,110,170,330,5.699999809,4.400000095,1.399999976,0.930000007,1.5,34,,,2.099999905,0,25,0,0,1.600000024,9.800000191,0.340000004,0.129999995,4.800000191,2,2.799999952,0.170000002,0.180000007,,2,0,0,475
63,M1,"Big Mac hamburger, McDonald's","Big Mac hamburger, McDonald's",-,McDonalds,"Hamburger, pizza ja einevoileivad, Hamburger, pizza and sandwiches, Гамбургеры и пиццы , ",Toidu koostise andmebaas,944.4000244,225.7120056,18.10000038,11.30000019,12.19999981,0,51.29999924,1.899999976,19.5,1.399999976,14.30000019,0.400000006,0.300000012,0.5,1,1.600000024,0,10.80000019,4.5,4.599999905,1.700000048,0.699999988,2.400000095,1.200000048,1.5,0.200000003,35,486,142,117,20,122,1.870000005,1.909999967,0.100000001,0.206,,,,,36,,,0.300000012,,0.230000004,,0.050000001,0.109999999,5.5,3.400000095,2.099999905,,0.01,,46,0.879999995,0.469999999,1215
64,M2,"Juustuburger, McDonald's","Cheeseburger, McDonald's",-,Hamburger / McDonalds,"Hamburger, pizza ja einevoileivad, Hamburger, pizza and sandwiches, Гамбургеры и пиццы , ",Toidu koostise andmebaas,1064.300049,254.3679962,25,10.80000019,13.30000019,0,45,2.450000048,26.70000076,1.700000048,19.20000076,0.200000003,0.5,0.800000012,1.899999976,2.400000095,0,8.600000381,5,3.299999952,0.300000012,0.439999998,,,,,35.09999847,658,200,167,20,140,2.190000057,1.909999967,0.100000001,0.230000004,15,15,,,71,,,0.300000012,,0.25999999,,0.219999999,0.25999999,6.800000191,4,2.799999952,0.460000008,0.189999998,1,59,0.860000014,0.879999995,1645
65,M3,"Juustuburger, kahekordne, McDonald's","Cheeseburger, double, McDonald's",-,Hamburger / McDonalds,"Hamburger, pizza ja einevoileivad, Hamburger, pizza and sandwiches, Гамбургеры и пиццы , ",Toidu koostise andmebaas,1088.800049,260.2229919,18.20000076,13.5,15.89999962,0,47.79999924,2.579999924,19.39999962,1.200000048,13.69999981,0.200000003,0.600000024,0.600000024,1.399999976,1.700000048,0,11.39999962,6.5,4.5,0.400000006,0.899999976,,,,,48.5,697,217,164,20,162,2.119999886,2.400000095,0.090000004,0.170000002,15,,,,91,,,,,,,0.159999996,0.25,3.900000095,3.900000095,,0.340000004,0.140000001,,45,1.200000048,0.610000014,1742.5
66,M4,"Hamburger, McDonald's","Hamburger, McDonald's",-,McDonalds,"Hamburger, pizza ja einevoileivad, Hamburger, pizza and sandwiches, Гамбургеры и пиццы , ",Toidu koostise andmebaas,1019.900024,243.7559967,28.29999924,8.5,12.30000019,0,45.70000076,2,30.20000076,1.899999976,22,0.300000012,0.100000001,0.899999976,2.200000048,2.799999952,0,5.900000095,2.799999952,2.900000095,0.200000003,0.5,,,,,25,520,203,120,20,107,2.5,1.870000005,0.100000001,0.25999999,13,16,,,15,,,0.300000012,,0.219999999,,0.25,0.239999995,7.199999809,4.5,2.700000048,0.479999989,0.180000007,1,64,0.829999983,1,1300
67,8500,"Hani, nahaga, toores","Goose, meat and skin, raw",Anser anser,-,"Muu linnuliha (kalkun, part, vutt, faasan, hani), Other poultry (turkey, duck, quail, pheasant, goose), Мясо других птиц (утка, перепел), ",Toidu koostise andmebaas,1413.900024,337.9219971,0,31,15.69999981,0,52.40000153,0.899999976,0,0,0,0,0,0,0,0,0,28.29999924,8.699999809,16.29999924,3.299999952,0,6.400000095,2.099999905,3.099999905,0.200000003,86,69,315,12,24,184,1.899999976,1.399999976,0.140000001,0,1.200000048,24,,,30,30,0,1.399999976,,0.5,0,0.129999995,0.349999994,12,8,3.5,1.299999952,0.579999983,,11,2,0,172.5
68,8499,"Hani, nahata, toores","Goose, meat only/skinless, raw",Anser anser,-,"Muu linnuliha (kalkun, part, vutt, faasan, hani), Other poultry (turkey, duck, quail, pheasant, goose), Мясо других птиц (утка, перепел), ",Toidu koostise andmebaas,651.4099731,155.6869965,0,7.130000114,22.79999924,0,68.30000305,1.100000024,0,0,0,0,0,0,0,0,0,5.599999905,2.799999952,1.899999976,0.899999976,0,1.5,0.899999976,0.800000012,0.100000001,84,69,315,13,24,312,2.569999933,2.339999914,0.310000002,0,1,17,,,30,30,0,0.400000006,,0.300000012,0,0.129999995,0.379999995,9.600000381,4.300000191,5.300000191,2,0.639999986,,11,0.5,7.199999809,172.5
